"Date","forecast_Sing_covid","forecast_Sing_economic","forecast_Sing_health","forecast_Sing_response","forecast_Sing_stringency","forecast_UK_covid","forecast_UK_economic","forecast_UK_health","forecast_UK_response","forecast_UK_stringency","forecast_US_covid","forecast_US_economic","forecast_US_health","forecast_US_response","forecast_US_stringency"
2021-08-25,82.3510532931332,109.517452177879,62.7164446187961,68.5640356591732,53.2975279234318,10981.0923888928,87.1151810913059,61.1999452722479,64.4394390242295,61.4376115503599,62576.5255190149,79.7763929813376,94.068940834731,92.2812896936577,83.2447247011329
2021-08-26,81.461115538075,109.474484140631,62.6626708380852,68.5116052751996,53.2363992656638,10997.4487560377,87.0502543897394,61.177119653229,64.4113462464115,61.4327065189672,63072.9108923055,80.0406448916241,94.2477338555675,92.4707682586617,83.4517342260785
2021-08-27,80.5843059546733,109.429793469011,62.6096385823353,68.4596086968575,53.1760534870449,11012.9423133125,86.9868494224242,61.1545624792833,64.3836786986875,61.4280359777714,63561.3412591657,80.2995626975335,94.4225851060847,92.6561309783073,83.6537945265456
2021-08-28,79.7207637183152,109.383437905044,62.5573475393753,68.4080528589803,53.1164963544826,11027.5979853,86.9249527610824,61.1322796275118,64.356439843288,61.4236036757859,64041.8139736051,80.5532030999669,94.593568061239,92.8374492287397,83.8509945473522
2021-08-29,78.8706140997761,109.335474461329,62.5057971390354,68.3569443798873,53.0577330762734,11041.4401530757,86.8645508937808,61.1102767675272,64.3296329504201,61.4194132153963,64514.3322313505,80.8016250623989,94.7607561326193,93.0147946136538,84.043423387816
2021-08-30,78.0339690048761,109.285959411631,62.4549865591846,68.3062895654693,52.9997683184845,11054.4926629489,86.8056302302177,61.0885593608101,64.303261098369,61.4154680498957,64978.9048646291,81.044889634215,94.9242225980237,93.1882388805809,84.2311702034426
2021-08-31,77.2109274936291,109.23494828234,62.404914731768,68.2560944133805,52.9426062209553,11066.7788352062,86.7481771069191,61.0671326604161,64.2773271738934,61.4117714814184,65435.546137241,81.2830597809841,95.0840405348081,93.3578538413448,84.4143241126611
2021-09-01,76.4015762805668,109.182495844733,62.3555803488391,68.2063646173301,52.8862504129232,11078.3214728206,86.6921777923388,61.0460017109956,64.2518338728831,61.4083266592607,65884.2755403155,81.5162002214902,95.2402827568844,93.5237112965557,84.5929741084447
2021-09-02,75.605990216198,109.128656108013,62.30698186858,68.1571055714617,52.8307040282923,11089.1428701379,86.6376184918654,61.0251713491125,64.2267837012671,61.4051365785551,66325.1175891036,81.7443772713548,95.3930217552484,93.6858829640165,84.7672089746586
2021-09-03,74.8242327509841,109.073482313101,62.2591175213055,68.1083223748118,52.7759697205531,11099.2648215367,86.5844853527348,61.0046462038478,64.2021789761562,61.4022040792782,66758.1016211902,81.9676586930735,95.5423296419132,93.8444404109124,84.9371172069749
2021-09-04,74.0563563827843,109.017026927142,62.2119853154465,68.0600198358423,52.7220496773625,11108.7086300285,86.5327644688447,60.9844306976503,64.1780218271933,61.3995318455764,67183.2615964057,82.1861135523005,95.6882780971367,93.9994549896626,85.1027869382038
2021-09-05,73.3024030880104,108.959341638696,62.1655830435064,68.012202477035,52.668945634797,11117.4951158267,86.4824418854752,60.9645290474383,64.1543141981083,61.3971224053814,67600.6358987404,82.3998120802121,95.8309383198244,94.1509977773124,85.26430586789
2021-09-06,72.5624047378682,108.900477353591,62.1199082879881,67.9648745395449,52.6166588912856,11125.6446248483,86.4335036039117,60.9449452659181,64.1310578484503,61.3949781303028,68010.2671405258,82.608825541782,95.9703809809992,94.2991395183462,85.4217611960264
2021-09-07,71.8363834995151,108.8404841914,62.0749584272861,67.9180399879013,52.5651903212342,11133.1770371378,86.3859355859691,60.9256831630976,64.1082543554803,61.3931012357831,68412.2019691347,82.8132261098041,96.1066761802236,94.4439505708044,85.5752395607405
2021-09-08,71.1243522235464,108.779411482534,62.0307306415409,67.8717025147536,52.5145403883482,11140.1117752384,86.3397237584224,60.9067463480005,64.0859051162258,61.3914937814881,68806.4908764026,83.0130867445005,96.2398934048727,94.5855008555922,85.7248269798139
2021-09-09,70.4263148179824,108.717307765904,61.9872219184512,67.8258655456523,52.4647091586623,11146.4678124853,86.2948540173407,60.8881382305499,64.0640113496714,61.3901576719232,69193.1880109836,83.2084810785551,96.3701014921494,94.723859808866,85.8706087958953
2021-09-10,69.7422666094732,108.654220787143,61.944429059042,67.7805322438626,52.4156963132845,11152.2636812128,86.2513122323245,60.8698620236097,64.0425740990768,61.3890946572609,69572.3509938148,83.399483307413,96.4973685937396,94.8590963373899,86.0126696252734
2021-09-11,69.072194692414,108.590197497368,61.9023486833839,67.7357055152022,52.3675011608612,11157.5174808928,86.2090842506507,60.8519207451789,64.021594234415,61.3883063343578,69944.0407368489,83.5861680846915,96.6217621430105,94.9912787767544,86.1510933100782
2021-09-12,68.4160782657722,108.525284052433,61.860977236262,67.6913880128991,52.320122649774,11162.2468861758,86.1681559013211,60.8343172207154,64.0010724549124,61.3877941479563,70308.3212652123,83.7686104225472,96.7433488246501,95.1204748523528,86.2859628737798
2021-09-13,67.7738889591178,108.459525812691,61.8203109927905,67.6475821424634,52.2735593800706,11166.46915484,86.1285129990176,60.8170540855797,63.9810092916828,61.3875593920535,70665.2595428884,83.946885596851,96.8621945466565,95.2467516430137,86.417360479863
2021-09-14,67.1455911479633,108.392967343216,61.7803460639727,67.6042900665719,52.2278096151359,11170.2011356572,86.0901413479667,60.8001337875954,63.9614051104516,61.3876032114224,71014.9253020663,84.1210690570198,96.9783644145829,95.3701755471898,86.5453673935525
2021-09-15,66.531142258315,108.325652414468,61.7410784022017,67.5615137099557,52.1828712931136,11173.459276173,86.0530267457127,60.7835585897153,63.9422601143603,61.3879266032737,71357.3908762353,84.2912363403596,97.0919227079465,95.490812251605,86.6700639464703
2021-09-16,65.9304930613662,108.2576240034,61.7025038067009,67.5192547642901,52.1387420380816,11176.2596303728,86.0171549867992,60.7673305727682,63.9235743468314,61.388530419053,71692.7310371101,84.4574629907774,97.2029328587164,95.6087267022656,86.7915295041096
2021-09-17,65.3435879588981,108.188924294962,61.6646179289023,67.4775146930821,52.0954191709853,11178.6178662645,85.9825118663617,60.751451638297,63.9053476945006,61.3894153663553,72021.0228354527,84.6198244817214,97.3114574317925,95.7239830777435,86.909842436012
2021-09-18,64.7703652590657,108.119594684008,61.6274162777606,67.4362947365502,52.0528997203377,11180.549273352,85.9490831836319,60.7359235114647,63.8875798901984,61.3905820109521,72342.3454458641,84.7783961432085,97.4175581073929,95.8366447646393,87.0250800885366
2021-09-19,64.2107574435967,108.049675777573,61.5908942250013,67.3955959164955,52.0111804326873,11182.0687700147,85.9168547453552,60.7207477440278,63.8702705159794,61.392030778917,72656.7800155804,84.9332530928065,97.5212956652673,95.9467743351392,87.137318760115
2021-09-20,63.6646914264059,107.97920739751,61.5550470103021,67.3554190411579,51.9702577828637,11183.1909107885,85.8858123691226,60.7059257173702,63.853419006194,61.3937619588427,72964.4095173002,85.0844701704376,97.6227299706607,96.0544335265798,87.2466336788875
2021-09-21,63.1320888042785,107.90822858348,61.5198697464054,67.3157647100576,51.9301279839979,11183.9298935436,85.8559418866181,60.6914586455869,63.8370246505923,61.3957757041399,73265.3186060886,85.2321218768721,97.7219199619481,96.1596832229368,87.3530989826199
2021-09-22,62.6128660990879,107.836777596252,61.4853574241608,67.2766333188142,51.8907869973318,11184.2995665575,85.8272291467819,60.6773475786087,63.8210865974545,61.398072035412,73559.5934803634,85.3762823157856,97.8189236398657,96.2625834381569,87.4567877007995
2021-09-23,62.1069349928514,107.764891921335,61.4515049174963,67.238025063945,51.8522305418126,11184.3134354903,85.7996600188916,60.6635934053694,63.8056038567471,61.4006508428952,73847.3217469643,85.5170251392557,97.9137980582694,96.3631933012552,87.5577717388198
2021-09-24,61.614202555424,107.692608272897,61.4183069883188,67.1999399476378,51.8144541034809,11183.9846702499,85.7732203955623,60.6501968569984,63.7905753032916,61.4035118889589,74128.5922903108,85.654423496576,98.0065993163465,96.4615710431001,87.6561218641557
2021-09-25,61.1345714650001,107.619962597972,61.3857582913397,67.1623777824952,51.7774529446544,11183.3261117527,85.7478961956655,60.6371585100398,63.7759996799469,61.4066548106593,74403.495145647,85.7885499862677,98.0973825522166,96.5577739848118,87.7519076944416
2021-09-26,60.6679402216896,107.546990080945,61.353853378829,67.1253381962492,51.7412221129133,11182.3502785959,85.7236733671732,60.6244787896998,63.7618756008059,61.4100791223352,74672.1213763561,85.9194766111708,98.1862019378509,96.6518585277018,87.8451976873648
2021-09-27,60.2142033548709,107.473725148285,61.3225867052933,67.0888206364437,51.7057564498884,11181.0693736143,85.700537889921,60.6121579731017,63.7482015543887,61.4137842182459,74934.5629553039,86.047274736507,98.2731106752517,96.7438801446844,87.9360591322884
2021-09-28,59.7732516237192,107.400201473539,61.2919526320793,67.0528243750812,51.6710505998572,11179.4952903324,85.6784757782959,60.6001961925525,63.7349759068379,61.4177693752441,75190.9126502097,86.1720150507959,98.358160993826,96.8338933730914,88.0245581435228
2021-09-29,59.3449722120197,107.326451982545,61.2619454319028,67.0173485132349,51.637099018151,11177.6396193202,85.6574730838503,60.5885934388181,63.7221969051111,61.422033755475,75441.263912994,86.2937675295221,98.4414041488947,96.9219518088239,88.1107596551651
2021-09-30,58.9292489165112,107.252508858881,61.2325592932998,66.9823919856203,51.603895979378,11175.5136544526,85.6375158978424,60.577349564404,63.7098626801678,61.4265764090977,75685.7107730699,86.4126014014446,98.5228904212804,97.0081081017776,88.1947274174289
2021-10-01,58.52596233002,107.178403549516,61.2037883250029,66.9479535651282,51.5714355854621,11173.1283990435,85.618590353701,60.5664642868226,63.6979712501383,61.4313962770299,75924.3477345425,86.5285851174456,98.6026691179147,97.0924139524791,88.2765239943912
2021-10-02,58.1349900187685,107.104166770676,61.1756265602411,66.9140318673165,51.5397117735028,11170.4945719075,85.6006826294241,60.5559371918706,63.6865205234899,61.4364921937006,76157.2696772611,86.6417863218191,98.6807885734144,97.1749201098737,88.3562107630819
2021-10-03,57.7562066940713,107.029828513881,61.1480679609616,66.8806253548566,51.5087183234612,11167.622613304,85.5837789499041,60.5457677368879,63.6755083021698,61.4418628898152,76384.5717616584,86.7522718259035,98.7572961525723,97.2556763702075,88.4338479138495
2021-10-04,57.389484379341,106.955418052178,61.1211064219759,66.8477323419379,51.4784488656701,11164.5226907842,85.567865589185,60.5359552540083,63.6649322847313,61.4475069951257,76606.3493373611,86.8601075839591,98.8322382537115,97.334731576945,88.5094944519304
2021-10-05,57.0346925712319,106.88096394654,61.0947357750279,66.8153509986236,51.4488968881781,11161.2047049431,85.5529288726524,60.5264989533957,63.6547900694391,61.4534230412023,76822.6978554716,86.9653586712007,98.9056603128552,97.4121336216705,88.583208200162
2021-10-06,56.6916983968499,106.806494052423,61.0689497927862,66.7834793551622,51.4200557439212,11157.6782950661,85.5389551791563,60.517397926461,63.6450791573497,61.4596094642043,77033.712784497,87.0680892638942,98.9776068086643,97.4879294459187,88.6550458027714
2021-10-07,56.3603667654251,106.732035526479,61.0437421927583,66.7521153062489,51.391918657734,11153.952844681,85.5259309430694,60.5086511490606,63.6357969553673,61.4660646076454,77239.4895298292,87.1683626214313,99.0481212680974,97.5621650438854,88.7250627301823
2021-10-08,56.0405605156298,106.657614833414,61.0191066411287,66.7212566152385,51.364478733198,11150.0374870187,85.5138426562814,60.5002574846753,63.626940779274,61.4727867251494,77440.1233567341,87.2662410702948,99.1172462727497,97.6348854659682,88.7933132847802
2021-10-09,55.7321405585057,106.58325775297,60.9950367565197,66.6909009183083,51.3377289593298,11145.9411103668,85.5026768701294,60.4922156875587,63.6185078567267,61.4797739831978,77635.7093167679,87.3617859898341,99.1850234658283,97.7061348230904,88.8598506075792
2021-10-10,55.4349660158028,106.508989387046,60.9715261136762,66.6610457285688,51.3116622171148,11141.6723633433,85.4924201972685,60.4845244058676,63.6104953302296,61.4870244638598,77826.3421775682,87.4550577997691,99.2514935597211,97.7759562917608,88.9247266857347
2021-10-11,55.1488943542203,106.43483416693,60.9485682470739,66.6316884401239,51.2862712858846,11137.2396600641,85.4830593134797,60.4771821847583,63.6029002600691,61.4945361675094,78012.116355928,87.5461159493455,99.3166963441242,97.8443921198279,88.9879923608513
2021-10-12,54.8737815155562,106.360815860641,60.9261566544512,66.6028263320776,51.2615488495451,11132.6511852133,85.4745809594178,60.4701874694498,63.5957196272127,61.5023070155255,78193.1258540989,87.6350189080659,99.380670694686,97.9114836328842,89.0496973380336
2021-10-13,54.6094820427279,106.286957580374,60.9042848002662,66.5744565724875,51.2374875026536,11127.9148990438,85.4669719423047,60.4635386082675,63.5889503361841,61.5103348529644,78369.4641992456,87.721824157922,99.4434545821332,97.9772712412794,89.1098901956314
2021-10-14,54.3558492020113,106.213281790046,60.8829461190778,66.5465762222648,51.2140797563507,11123.0385422633,85.4602191375608,60.4572338556421,63.5825892178905,61.5186174512173,78541.2243859621,87.8065881870603,99.5050850818449,98.0417944477049,89.1686183956327
2021-10-15,54.1127351016812,106.139810312927,60.8621340188525,66.5191822390206,51.191318044145,11118.0296408458,85.4543094903831,60.4512713750813,63.5766330324204,61.5271525106387,78708.4988218013,87.8893664848087,99.5655983838393,98.1050918553095,89.2259282946593
2021-10-16,53.8799908064107,106.066564339343,60.8418418841959,66.4922714808549,51.1691947275597,11112.8955107458,85.4492300172669,60.4456492421029,63.5710784718,61.5359376631507,78871.3792757205,87.9702135379997,99.625029803142,98.1672011763109,89.2818651555213
2021-10-17,53.6574664487519,105.993564434475,60.8220630795113,66.4658407100938,51.147702101636,11107.643262528,85.4449678074729,60.4403654471315,63.5659221627108,61.5449704748193,79029.9568293926,88.0491828285238,99.6834137905038,98.2281592410679,89.3364731592873
2021-10-18,53.4450113365705,105.920830546205,60.8027909520839,66.4398865969679,51.1268324003,11102.2798059133,85.441510024443,60.4354178983599,63.5611606691709,61.5542484484009,79184.3218312693,88.1263268320541,99.7407839434402,98.288002007579,89.3897954178342
2021-10-19,53.2424740573029,105.848382013038,60.7840188350924,66.4144057232358,51.1065778015953,11096.8118542348,85.4388439071618,60.4308044245701,63.5567904951726,61.563769025859,79334.5638533636,88.2016970178765,99.797173017562,98.3467645713749,89.4418739868331
2021-10-20,53.0497025791255,105.776237572073,60.7657400505481,66.389394585753,51.0869304327791,11091.2459288128,85.436956771469,60.4265227779159,63.5528080872816,61.5735295908489,79480.7716506497,88.275343849772,99.8526129381706,98.4044811757744,89.4927498791381
2021-10-21,52.8665443482776,105.704415367028,60.7479479121624,66.3648495999808,51.0678823752916,11085.5883632464,85.4358360113202,60.4225706366658,63.5492098371945,61.5835274711703,79623.0331230039,88.3473167878923,99.9071348120933,98.4611852224734,89.5424630785416
2021-10-22,52.6928463839595,105.632932956309,60.730635728143,66.3407671034416,51.0494256695916,11079.845307625,85.4354690999997,60.4189456079062,63.5459920842553,61.5937599411846,79761.4352796307,88.4176642915739,99.9607689397312,98.5169092824387,89.5910525538615
2021-10-23,52.5284553700676,105.561807321124,60.7137968039205,66.3171433591184,51.0315523198658,11074.0227326536,85.4358435912844,60.4156452302015,63.5431511179284,61.6042242242,79896.064205871,88.4864338230401,100.013544827298,98.5716851070782,89.6385562733287
2021-10-24,52.3732177429512,105.491054873615,60.6974244448025,66.2939745587921,51.0142542986176,11068.1264337069,85.4369471205608,60.4126669762155,63.5406831802321,61.6149174948189,80027.0050323598,88.5536718519369,100.065491199223,98.625543639662,89.6850112192438
2021-10-25,52.2269797777943,105.42069146504,60.6815119585614,66.271256826328,50.9975235511265,11062.1620348019,85.4387674058968,60.4100082552904,63.5385844681284,61.6258368812498,80154.3419064164,88.6194238606567,100.116636010705,98.6785150269692,89.7304534028725
2021-10-26,52.0895876709187,105.350732393963,60.6660526579522,66.248986220902,50.9813519997896,11056.1349924831,85.4412922490647,60.4076664159783,63.5368511358663,61.6369794675858,80278.1579656108,88.6837343504022,100.167006460387,98.7306286311366,89.774917879553
2021-10-27,51.9608876197959,105.28119241447,60.6510398631623,66.2271587401695,50.9657315483447,11050.0505996468,85.4445095365241,60.4056387485371,63.5354792972886,61.6483422960413,80398.5353134576,88.7466468479423,100.21662900313,98.781913041684,89.8184387639864
2021-10-28,51.8407259006905,105.212085744404,60.6364669041952,66.2057703233811,50.9506540859725,11043.9139892891,85.4484072403595,60.4039224873839,63.534465028095,61.659922369152,80515.554997132,88.8082039130192,100.265529362889,98.8323960876981,89.8610492456856
2021-10-29,51.7289489429447,105.1434260736,60.6223271231874,66.1848168544376,50.9361114912868,11037.7301381675,85.4529734191745,60.4025148134989,63.5338043680576,61.6717166519392,80629.2969871493,88.8684471463638,100.313732545638,98.8821048501503,89.9027816045579
2021-10-30,51.6254034010975,105.075226572136,60.6086138766585,66.16429416489,50.9220956362102,11031.5038704059,85.4581962189452,60.4014128567937,63.5334933231998,61.6837220740335,80739.840158955,88.9274171982763,100.361262852355,98.9310656743303,89.9436672265978
2021-10-31,51.5299362244627,105.007499898575,60.5953205376987,66.144198036883,50.908598389738,11025.2398610174,85.464063873833,60.4006136984318,63.5335278679275,61.6959355317599,80847.2622763261,88.985153777738,100.408143892048,98.9793041823766,89.983736619667
2021-11-01,51.4423947241649,104.94025820822,60.5824404980899,66.1245242060422,50.895611621592,11018.9426393583,85.4705647069559,60.4001143731071,63.5339039471199,61.7083538901862,80951.6399765488,89.0416956620101,100.454398594783,99.0268452858838,90.0230194293419
2021-11-02,51.3626266378108,104.873513161345,60.5699671703654,66.1052683643046,50.8831272057667,11012.6165925226,85.4776871311226,60.399911871283,63.5346174781798,61.7209739851286,81053.0487572911,89.0970807066895,100.500049224733,99.0737131985719,90.0615444548069
2021-11-03,51.290480192208,104.807275931437,60.5578939898068,66.0864261626956,50.8711370239673,11006.2659686565,85.485419649527,60.4000031413836,63.5356643530376,61.7337926251211,81151.5629650961,89.1513458561828,100.545117393212,99.1199314489993,90.0993396647747
2021-11-04,51.2258041629422,104.741557213405,60.5462144163778,66.0679932140468,50.859632968947,10999.894880212,85.4937508564049,60.4003850919454,63.5370404401161,61.7468065933449,81247.2557854583,89.2045271545673,100.589624071681,99.1655228933049,90.136432213417
2021-11-05,51.168447932466,104.676367231782,60.5349219365991,66.0499650956611,50.8486069477384,10993.507307137,85.5026694376553,60.4010545937259,63.5387415862527,61.7600126495178,81340.1992343891,89.2566597568066,100.633589604727,99.2105097279643,90.1728484562862
2021-11-06,51.1182615456752,104.611715748909,60.5240100653616,66.0323373519216,50.8380508847855,10987.1070999924,85.5121641714235,60.4020084817671,63.5407636185784,61.7734075317461,81430.4641514423,89.3077779402895,100.677033722993,99.2549135025448,90.2086139662132
2021-11-07,51.0750957635535,104.547612073089,60.5134723476817,66.0151054968469,50.8279567249756,10980.6979830213,85.522223928652,60.4032435574232,63.5431023463599,61.7869879583337,81518.120194119,89.3579151166633,100.719975556051,99.2987551324483,90.2437535491651
2021-11-08,51.038802114317,104.484065066717,60.5033023603971,65.9982650165896,50.8183164365748,10974.283557138,85.532837673594,60.404756590339,63.5457535627951,61.8007506295574,81603.2358335895,89.4071038439347,100.762433645204,99.3420549116278,90.2782912600504
2021-11-09,51.0092329433688,104.421083154386,60.4934937138064,65.9818113718849,50.8091220140654,10967.8673028641,85.5439944642943,60.4065443203893,63.5487130467701,61.8146922293994,81685.8783517016,89.4553758388088,100.804425956216,99.3848325252658,90.3122504184539
2021-11-10,50.9862414601664,104.358674330949,60.48404005325,65.9657400004405,50.8003654808928,10961.4525832075,85.5556834530385,60.4086034595789,63.5519765645779,61.828809427242,81766.1138391855,89.502761989243,100.845969891948,99.4271070624036,90.3456536242935
2021-11-11,50.9696817841616,104.296846169559,60.4749350606377,65.9500463192775,50.7920388921158,10955.042646481,85.5678938867682,60.4109306939012,63.5555398715955,61.8430988795241,81844.0071950326,89.5492923671893,100.887082304911,99.4688970285115,90.3785227733825
2021-11-12,50.9594089883113,104.235605829661,60.4661724559194,65.9347257270171,50.7841343369682,10948.6406290574,85.5806151074658,60.4135226851528,63.5593987139212,61.8575572313586,81919.6221269567,89.5949962415042,100.927779509699,99.5102203579894,90.4108790728894
2021-11-13,50.9552791407058,104.17496006495,60.457745998502,65.9197736061132,50.7766439413316,10942.2495580782,85.593836552508,60.4163760727133,63.5635488299739,61.8721811181118,81993.021152936,89.6399020909996,100.968077295327,99.5510944265874,90.4427430566813
2021-11-14,50.957149344736,104.114915231278,60.4496494886134,65.9051853250355,50.7695598701194,10935.8723540905,85.6075477549885,60.4194874752769,63.5679859520504,61.8869671669475,82064.2656037411,89.6840376176174,101.007990937443,99.5915360637403,90.4741346005438
2021-11-15,50.9648777772776,104.055477294531,60.4418767686144,65.8909562403998,50.7628743295744,10929.5118336436,85.6217383440126,60.4228534925521,63.5727058078478,61.9019119983299,82133.4156264182,89.7274297597058,101.047535210415,99.6315615648054,90.5050729372671
2021-11-16,50.9783237251148,103.99665183844,60.4344217242578,65.8770816990471,50.7565795694839,10923.1707118231,85.6363980449619,60.4264707069173,63.5777041219463,61.9170122274918,82200.5301886776,89.7701047053777,101.086724399295,99.6711867031971,90.5355766715887
2021-11-17,50.9973476199552,103.938444072357,60.427278285898,65.8635570400734,50.7506678853091,10916.8516047398,85.651516679732,60.4303356850418,63.5829766172562,61.9322644658645,82265.6670841428,89.8120879059335,101.125572311638,99.7104267424106,90.5656637949866
2021-11-18,51.0218110713333,103.880858838969,60.4204404296497,65.850377596807,50.7451316202364,10910.557031959,85.667084166942,60.4344449794653,63.5885190164265,61.9476653224716,82328.8829384066,89.8534040893304,101.164092289194,99.7492964479295,90.5953517003141
2021-11-19,51.0515768984656,103.823900621966,60.4139021784985,65.8375386987386,50.7399631671453,10904.2894188822,85.6830905221162,60.4387951301392,63.5943270432158,61.963211405288,82390.2332158696,89.8940772736812,101.202297219435,99.7878100990078,90.624657196269
